price,year,condition,odometer,car_age
28901,2014.0,3,112622.0,7.0
4488,2006.0,1,189701.0,15.0
39901,2018.0,3,35318.0,3.0
4988,2007.0,1,186090.0,14.0
30901,2016.0,3,80156.0,5.0
4988,2007.0,1,177456.0,14.0
28901,2016.0,3,31437.0,5.0
11900,2016.0,2,52350.0,5.0
36901,2017.0,3,54067.0,4.0
27500,1968.0,3,25712.0,53.0
12628,2011.0,3,158193.0,10.0
17901,2012.0,3,147021.0,9.0
17901,2014.0,3,84532.0,7.0
3200,2003.0,2,131005.0,18.0
38901,2016.0,3,77853.0,5.0
33901,2017.0,3,65241.0,4.0
41901,2016.0,3,55441.0,5.0
12901,2016.0,3,106026.0,5.0
23901,2013.0,3,103608.0,8.0
7988,2006.0,1,230179.0,15.0
16901,2011.0,3,111266.0,10.0
6988,2007.0,1,226850.0,14.0
8988,2007.0,1,216591.0,14.0
5988,2001.0,1,198015.0,20.0
29901,2013.0,3,80189.0,8.0
29901,2014.0,3,78439.0,7.0
12800,2014.0,4,14100.0,7.0
7300,2014.0,2,114000.0,7.0
6195,2007.0,2,151000.0,14.0
2500,2006.0,2,176000.0,15.0
6800,2007.0,2,100064.0,14.0
84500,2019.0,4,2500.0,2.0
7850,2010.0,3,73000.0,11.0
51500,1996.0,3,49073.0,25.0
24995,2018.0,3,27611.0,3.0
5250,2014.0,3,103484.0,7.0
15750,2014.0,3,71274.0,7.0
6995,2015.0,3,47467.0,6.0
19995,2015.0,3,135348.0,6.0
6450,2010.0,2,134800.0,11.0
5500,2007.0,2,142000.0,14.0
8500,2013.0,3,126000.0,8.0
7995,2013.0,3,118000.0,8.0
3995,2008.0,2,214000.0,13.0
8500,2011.0,3,133000.0,10.0
12500,2014.0,3,85400.0,7.0
9700,2013.0,2,99000.0,8.0
8500,2008.0,3,85000.0,13.0
7995,2009.0,2,82000.0,12.0
6500,2010.0,2,142000.0,11.0
7500,2015.0,3,42000.0,6.0
9500,2017.0,3,102000.0,4.0
4995,2003.0,2,161000.0,18.0
11500,2015.0,2,99000.0,6.0
5500,2010.0,2,150000.0,11.0
9995,2014.0,3,80000.0,7.0
7200,2013.0,2,132000.0,8.0
19750,2015.0,3,108251.0,6.0
9750,2009.0,3,159145.0,12.0
27750,2018.0,3,30425.0,3.0
14750,2017.0,3,21652.0,4.0
23750,2015.0,3,82893.0,6.0
13995,2016.0,3,67103.0,5.0
20750,2018.0,3,39005.0,3.0
6995,2010.0,3,117931.0,11.0
38750,2016.0,3,26103.0,5.0
2950,2007.0,2,229857.0,14.0
5000,1940.0,1,100000.0,81.0
15900,2007.0,3,146554.0,14.0
15995,2014.0,4,56238.0,7.0
9995,2015.0,2,72617.0,6.0
26000,2003.0,3,65245.0,18.0
18995,2019.0,4,38917.0,2.0
11995,1987.0,2,137059.0,34.0
5400,1998.0,3,193141.0,23.0
8000,2015.0,3,124447.0,6.0
12000,2012.0,3,94323.0,9.0
7500,2011.0,2,93000.0,10.0
5000,2008.0,2,108057.0,13.0
17500,2015.0,3,168700.0,6.0
2299,1996.0,3,154000.0,25.0
7000,2008.0,2,167941.0,13.0
14000,2006.0,3,227871.0,15.0
9000,2009.0,3,105984.0,12.0
11000,1994.0,3,82379.0,27.0
32500,1957.0,3,68800.0,64.0
6499,2009.0,2,136500.0,12.0
21,2004.0,4,40732.0,17.0
29500,2013.0,3,92000.0,8.0
7995,2016.0,2,95595.0,5.0
7000,2014.0,2,288000.0,7.0
11995,2012.0,4,97234.0,9.0
16000,2011.0,4,60000.0,10.0
4995,2008.0,2,195626.0,13.0
14900,2008.0,3,187748.0,13.0
21000,1970.0,2,78000.0,51.0
10990,2009.0,3,123432.0,12.0
9500,1997.0,2,98093.0,24.0
17000,2012.0,2,158574.0,9.0
7000,2006.0,3,118433.0,15.0
5995,2007.0,2,184294.0,14.0
22900,2015.0,3,163032.0,6.0
13995,2018.0,4,45732.0,3.0
34000,2019.0,4,19700.0,2.0
3500,2015.0,2,143222.0,6.0
8495,2012.0,3,123695.0,9.0
17990,2013.0,2,97274.0,8.0
11995,2009.0,4,135000.0,12.0
43950,2019.0,3,18850.0,2.0
8500,2014.0,2,144125.0,7.0
9495,2015.0,3,44234.0,6.0
14500,2019.0,4,39343.0,2.0
17995,2016.0,4,62257.0,5.0
20995,2015.0,4,85780.0,6.0
3500,2007.0,2,233023.0,14.0
8500,2016.0,2,153992.0,5.0
12995,2018.0,2,101287.0,3.0
6995,2015.0,2,169110.0,6.0
15995,2018.0,2,86686.0,3.0
6995,2001.0,2,144497.0,20.0
12500,2014.0,4,17237.0,7.0
8500,2018.0,2,109667.0,3.0
27995,2018.0,2,179021.0,3.0
5995,2008.0,2,275079.0,13.0
5995,2013.0,2,146028.0,8.0
8000,1980.0,1,87000.0,41.0
6995,2013.0,2,118212.0,8.0
5500,2009.0,3,156000.0,12.0
21500,2017.0,4,82117.0,4.0
38500,2017.0,4,83250.0,4.0
29500,2016.0,3,72870.0,5.0
30499,2016.0,2,182504.0,5.0
16900,2011.0,3,190371.0,10.0
15900,2007.0,3,141089.0,14.0
19900,2013.0,3,93000.0,8.0
14995,2014.0,4,82254.0,7.0
8600,2013.0,4,80150.0,8.0
27590,2019.0,2,40269.0,2.0
9995,2015.0,3,104112.0,6.0
13000,2014.0,3,83000.0,7.0
2500,2006.0,1,245000.0,15.0
27590,2018.0,2,48039.0,3.0
32990,2019.0,2,14281.0,2.0
11200,2015.0,4,66000.0,6.0
22500,1968.0,2,69556.0,53.0
10990,2006.0,3,117403.0,15.0
11990,2015.0,3,79761.0,6.0
13990,2011.0,2,86430.0,10.0
15990,2014.0,3,76756.0,7.0
19990,2013.0,3,87583.0,8.0
14990,2013.0,2,110694.0,8.0
15990,2010.0,2,179896.0,11.0
8990,2010.0,3,120522.0,11.0
11495,2013.0,3,84700.0,8.0
5500,2013.0,2,148000.0,8.0
16731,2015.0,3,57939.0,6.0
7600,2010.0,3,105000.0,11.0
6850,2011.0,3,187000.0,10.0
14950,2010.0,3,135828.0,11.0
14950,2008.0,3,181972.0,13.0
14950,2008.0,3,187263.0,13.0
15950,2011.0,3,186170.0,10.0
9950,2010.0,3,117804.0,11.0
36294,2020.0,3,41305.0,1.0
32297,2019.0,3,19443.0,2.0
36992,2018.0,4,17379.0,3.0
41990,2018.0,3,50572.0,3.0
24991,2017.0,4,9995.0,4.0
11991,2015.0,3,98470.0,6.0
37182,2016.0,3,51145.0,5.0
18990,2016.0,3,80020.0,5.0
8621,2007.0,2,231804.0,14.0
28548,2018.0,3,29025.0,3.0
7500,2003.0,3,192000.0,18.0
14995,2008.0,2,144000.0,13.0
11931,2007.0,3,216137.0,14.0
18000,2016.0,3,92704.0,5.0
7499,2011.0,3,146579.0,10.0
12999,2017.0,3,143324.0,4.0
6950,1989.0,3,123000.0,32.0
4500,2010.0,2,167000.0,11.0
15900,2012.0,3,215000.0,9.0
7488,2014.0,3,124530.0,7.0
12988,2015.0,4,121125.0,6.0
5500,2012.0,2,143000.0,9.0
4988,2005.0,3,177539.0,16.0
8988,2015.0,4,80513.0,6.0
2900,2008.0,3,242734.0,13.0
16995,2016.0,4,60893.0,5.0
11900,2011.0,2,150000.0,10.0
8990,2012.0,3,222266.0,9.0
7950,2014.0,3,146000.0,7.0
26900,2014.0,3,99000.0,7.0
5950,2008.0,2,180000.0,13.0
6650,2008.0,3,210000.0,13.0
8950,2015.0,2,163000.0,6.0
19999,2005.0,3,57200.0,16.0
5200,2010.0,2,262000.0,11.0
20588,2010.0,3,80097.0,11.0
21788,2011.0,4,134274.0,10.0
20900,2010.0,3,80700.0,11.0
7950,2012.0,3,184000.0,9.0
32990,2017.0,2,36183.0,4.0
2650,1999.0,2,9999999.0,22.0
41000,2018.0,4,83000.0,3.0
16500,1973.0,3,89000.0,48.0
12995,2018.0,4,104254.0,3.0
20995,2013.0,2,91697.0,8.0
36995,2016.0,4,47695.0,5.0
34995,2017.0,4,43449.0,4.0
7988,2011.0,4,112586.0,10.0
4999,2008.0,3,164530.0,13.0
10999,2017.0,3,123177.0,4.0
22590,2019.0,2,44218.0,2.0
23990,2012.0,2,91953.0,9.0
8400,2016.0,3,65000.0,5.0
13499,2013.0,3,101511.0,8.0
19999,2009.0,3,106016.0,12.0
22499,2015.0,3,92423.0,6.0
18590,2013.0,2,33355.0,8.0
12499,2016.0,3,72060.0,5.0
37995,2015.0,3,98218.0,6.0
25990,2020.0,2,3533.0,1.0
13995,2015.0,4,91882.0,6.0
9750,2013.0,3,132000.0,8.0
8900,2011.0,1,173100.0,10.0
8500,2005.0,2,125000.0,16.0
25995,2017.0,4,82096.0,4.0
7000,2009.0,2,127586.0,12.0
16995,2018.0,4,47180.0,3.0
4999,2008.0,3,144184.0,13.0
9999,2015.0,3,96943.0,6.0
4999,2010.0,3,154325.0,11.0
8499,2007.0,3,129532.0,14.0
49590,2015.0,2,28241.0,6.0
17900,2017.0,4,51000.0,4.0
15990,2012.0,2,77111.0,9.0
7950,2013.0,2,122000.0,8.0
5950,2008.0,2,192000.0,13.0
65000,2009.0,4,41000.0,12.0
6499,2009.0,3,138441.0,12.0
4550,2012.0,2,114000.0,9.0
25300,2015.0,3,114000.0,6.0
19900,2016.0,3,121846.0,5.0
6900,1999.0,2,121382.0,22.0
38500,2017.0,4,17945.0,4.0
7900,1997.0,2,135864.0,24.0
19500,2017.0,2,136525.0,4.0
15400,2015.0,2,154163.0,6.0
18900,2017.0,2,120052.0,4.0
8900,2015.0,2,113185.0,6.0
11900,2011.0,2,110625.0,10.0
19900,2016.0,2,179217.0,5.0
11900,2008.0,2,158020.0,13.0
1400,2006.0,1,180000.0,15.0
28990,2015.0,2,53656.0,6.0
30995,2013.0,3,60361.0,8.0
6995,2011.0,3,179432.0,10.0
15900,2012.0,2,106166.0,9.0
800,2006.0,1,148400.0,15.0
32500,2017.0,3,117515.0,4.0
41900,2015.0,4,84437.0,6.0
14900,2018.0,3,66096.0,3.0
35900,2017.0,3,114483.0,4.0
19900,2019.0,4,41190.0,2.0
8995,1996.0,3,165312.0,25.0
6500,2008.0,2,157423.0,13.0
19500,2013.0,4,186046.0,8.0
8400,2007.0,3,212408.0,14.0
10500,2012.0,3,114000.0,9.0
12000,2014.0,3,196000.0,7.0
9000,2013.0,3,133000.0,8.0
2500,1995.0,2,160000.0,26.0
4675,2001.0,2,197882.0,20.0
1000,2005.0,3,220000.0,16.0
14999,2015.0,3,88500.0,6.0
5500,2001.0,3,187949.0,20.0
6800,1999.0,3,161886.0,22.0
5400,2005.0,3,268583.0,16.0
7499,2005.0,2,180514.0,16.0
19988,2013.0,3,150050.0,8.0
11900,2013.0,2,83500.0,8.0
18888,2016.0,4,70823.0,5.0
15900,2001.0,2,119000.0,20.0
13875,2012.0,2,129699.0,9.0
38675,2014.0,2,89924.0,7.0
13375,2012.0,2,141287.0,9.0
1,2012.0,3,131145.0,9.0
1,2014.0,3,137120.0,7.0
800,2004.0,4,226980.0,17.0
8995,2005.0,3,149828.0,16.0
22988,2016.0,3,108828.0,5.0
11500,2013.0,4,74090.0,8.0
16900,2007.0,3,123443.0,14.0
22900,2017.0,4,96788.0,4.0
13900,2017.0,4,70706.0,4.0
11900,2009.0,3,142235.0,12.0
10995,2007.0,3,158148.0,14.0
30900,2014.0,4,74353.0,7.0
9995,2010.0,3,175215.0,11.0
30900,2015.0,4,58880.0,6.0
9580,2011.0,3,118263.0,10.0
28900,2014.0,4,100321.0,7.0
15900,2013.0,4,40430.0,8.0
25900,2014.0,4,138811.0,7.0
20900,2014.0,4,73787.0,7.0
25900,2012.0,4,111511.0,9.0
23900,2015.0,4,94902.0,6.0
21988,2007.0,3,45613.0,14.0
25988,2012.0,3,163686.0,9.0
27988,2013.0,3,149207.0,8.0
13988,2009.0,3,226615.0,12.0
28988,2013.0,3,113289.0,8.0
5000,2010.0,2,135000.0,11.0
28999,2018.0,2,127256.0,3.0
20000,2012.0,2,148144.0,9.0
23999,2014.0,2,144583.0,7.0
3000,2010.0,2,128542.0,11.0
29995,2019.0,4,79235.0,2.0
38875,2012.0,2,100403.0,9.0
37875,2017.0,2,88671.0,4.0
18000,2013.0,3,152661.0,8.0
27900,2016.0,3,44920.0,5.0
29900,2013.0,3,115861.0,8.0
10795,2007.0,4,100837.0,14.0
6200,2006.0,3,167764.0,15.0
12995,2013.0,3,149087.0,8.0
25988,2017.0,3,213811.0,4.0
8500,2004.0,3,132000.0,17.0
6500,2012.0,2,217890.0,9.0
14500,2008.0,4,79000.0,13.0
8275,2014.0,2,107860.0,7.0
11375,2013.0,2,170118.0,8.0
27675,2018.0,2,52891.0,3.0
13900,2011.0,3,97347.0,10.0
23900,2014.0,3,176793.0,7.0
13200,2013.0,3,84531.0,8.0
21995,2013.0,4,154019.0,8.0
33995,2019.0,4,104743.0,2.0
13675,2012.0,2,87444.0,9.0
33675,2016.0,2,81900.0,5.0
47375,2020.0,2,7664.0,1.0
38875,2016.0,2,64231.0,5.0
44875,2020.0,2,5641.0,1.0
27875,2015.0,2,141758.0,6.0
14975,2014.0,2,99990.0,7.0
7875,2011.0,2,219649.0,10.0
9975,2007.0,2,131099.0,14.0
56875,2020.0,2,7818.0,1.0
15275,2015.0,2,96692.0,6.0
20895,2014.0,4,182903.0,7.0
12290,2017.0,4,99665.0,4.0
35395,2020.0,4,16825.0,1.0
8950,1996.0,2,221000.0,25.0
12900,2015.0,3,75479.0,6.0
20900,2017.0,3,66845.0,4.0
17895,2017.0,4,40553.0,4.0
19999,2017.0,3,36300.0,4.0
9000,2015.0,2,126804.0,6.0
18250,2017.0,3,31900.0,4.0
14988,2012.0,3,225688.0,9.0
22988,2014.0,3,198850.0,7.0
23988,2016.0,4,96454.0,5.0
7800,2009.0,2,130000.0,12.0
20995,2015.0,4,54478.0,6.0
17577,2011.0,3,155554.0,10.0
7995,2008.0,3,153080.0,13.0
24995,2018.0,4,75995.0,3.0
5000,2005.0,3,205000.0,16.0
8200,2004.0,3,197000.0,17.0
50875,2018.0,2,59255.0,3.0
41875,2018.0,2,38682.0,3.0
17995,2016.0,3,141655.0,5.0
43395,2019.0,4,69055.0,2.0
24795,2018.0,4,93151.0,3.0
38895,2018.0,4,50711.0,3.0
13995,2012.0,4,99225.0,9.0
17600,2013.0,3,106350.0,8.0
27995,2015.0,4,59003.0,6.0
30395,2017.0,4,75538.0,4.0
30795,2018.0,4,83749.0,3.0
11800,2008.0,3,204751.0,13.0
21900,2016.0,3,135193.0,5.0
19700,2012.0,3,148760.0,9.0
39900,2017.0,4,26404.0,4.0
17800,2011.0,3,40287.0,10.0
11700,2012.0,4,208534.0,9.0
19988,2013.0,4,151859.0,8.0
12700,2007.0,3,74771.0,14.0
10700,2013.0,3,410384.0,8.0
13900,2012.0,3,143009.0,9.0
13988,2014.0,4,144431.0,7.0
29995,2014.0,4,142834.0,7.0
16900,2015.0,3,86206.0,6.0
17900,2015.0,4,252810.0,6.0
21900,2017.0,3,74369.0,4.0
20700,2015.0,3,146162.0,6.0
16700,2012.0,3,192131.0,9.0
7700,2003.0,3,178161.0,18.0
26999,2015.0,2,119527.0,6.0
27995,1982.0,3,110572.0,39.0
28900,2016.0,3,155392.0,5.0
16475,2017.0,2,50430.0,4.0
43475,2017.0,2,85774.0,4.0
22375,2018.0,2,58193.0,3.0
14875,2014.0,2,101366.0,7.0
17275,2015.0,2,98170.0,6.0
32375,2018.0,2,40147.0,3.0
28995,2016.0,4,55486.0,5.0
35395,2020.0,4,7428.0,1.0
47495,2016.0,4,39000.0,5.0
13000,1994.0,3,97000.0,27.0
13675,2013.0,2,139079.0,8.0
38875,2017.0,2,31158.0,4.0
9875,2013.0,2,96247.0,8.0
33675,2014.0,2,72617.0,7.0
35395,2020.0,4,9461.0,1.0
33895,2020.0,4,20638.0,1.0
14900,2012.0,3,159149.0,9.0
5995,2014.0,2,152928.0,7.0
3500,2002.0,3,189888.0,19.0
3200,2005.0,2,218000.0,16.0
32795,2017.0,4,131758.0,4.0
5995,2009.0,3,81000.0,12.0
11988,2008.0,3,176398.0,13.0
16988,2015.0,3,182278.0,6.0
24988,2010.0,3,40969.0,11.0
16988,2015.0,3,163390.0,6.0
12988,2013.0,3,181076.0,8.0
28988,2016.0,3,147336.0,5.0
25988,2016.0,3,145856.0,5.0
43675,2016.0,2,53395.0,5.0
26875,2015.0,2,66906.0,6.0
7675,2010.0,2,160560.0,11.0
48875,2016.0,2,46722.0,5.0
23675,2015.0,2,68141.0,6.0
18875,2014.0,2,185337.0,7.0
54875,2020.0,2,8700.0,1.0
2500,2005.0,2,262287.0,16.0
35999,2018.0,2,40936.0,3.0
12577,2014.0,4,94952.0,7.0
5800,1993.0,1,127795.0,28.0
15995,2013.0,4,104504.0,8.0
20995,2014.0,4,140121.0,7.0
6995,2006.0,4,152128.0,15.0
4995,2000.0,2,224000.0,21.0
27995,2017.0,4,34890.0,4.0
4800,2007.0,3,162250.0,14.0
8500,2015.0,2,110247.0,6.0
23900,2015.0,3,142566.0,6.0
14595,2015.0,3,62130.0,6.0
17900,2014.0,3,96331.0,7.0
18900,2016.0,3,93630.0,5.0
9900,2016.0,3,108831.0,5.0
14900,2016.0,3,86963.0,5.0
8900,2007.0,3,131000.0,14.0
11900,2011.0,3,156978.0,10.0
7200,2009.0,2,211734.0,12.0
30990,2016.0,2,43149.0,5.0
8500,2007.0,4,115000.0,14.0
6500,2020.0,4,40588.0,1.0
4500,2020.0,4,4790.0,1.0
3500,2020.0,4,31420.0,1.0
9675,2009.0,2,108915.0,12.0
15275,2016.0,2,104526.0,5.0
69975,2019.0,2,33041.0,2.0
16675,2014.0,2,97868.0,7.0
34675,2013.0,2,140608.0,8.0
9975,2012.0,2,145632.0,9.0
14875,2014.0,2,131260.0,7.0
14799,2014.0,2,101571.0,7.0
10900,2017.0,3,77200.0,4.0
32875,2018.0,2,44787.0,3.0
29975,2019.0,2,10295.0,2.0
6875,2010.0,2,194525.0,11.0
36675,2018.0,2,46329.0,3.0
19975,2015.0,2,114863.0,6.0
19975,2019.0,2,32318.0,2.0
30875,2014.0,2,102351.0,7.0
28375,2015.0,2,61216.0,6.0
11675,2013.0,2,90609.0,8.0
3500,2016.0,4,96553.0,5.0
17000,2017.0,2,35500.0,4.0
16900,2013.0,3,153961.0,8.0
31999,2018.0,2,111119.0,3.0
30000,2018.0,2,53495.0,3.0
8995,2010.0,2,121442.0,11.0
6995,2010.0,2,131437.0,11.0
10995,2010.0,2,110000.0,11.0
24875,2017.0,2,98599.0,4.0
17975,2015.0,2,101356.0,6.0
28875,2019.0,2,57327.0,2.0
7875,2008.0,2,103027.0,13.0
4475,2009.0,2,156117.0,12.0
7875,2015.0,2,91571.0,6.0
10475,2012.0,2,139311.0,9.0
4475,2008.0,2,203610.0,13.0
27775,2018.0,2,70714.0,3.0
2995,2006.0,2,111567.0,15.0
18995,2014.0,3,76720.0,7.0
26500,2019.0,4,4001.0,2.0
22500,2019.0,4,28274.0,2.0
23900,2020.0,4,12486.0,1.0
3233,2008.0,2,116500.0,13.0
16275,2016.0,2,80916.0,5.0
41375,2017.0,2,104248.0,4.0
12275,2015.0,2,121735.0,6.0
12375,2014.0,2,116834.0,7.0
26375,2014.0,2,80655.0,7.0
12875,2012.0,2,80166.0,9.0
24875,2012.0,2,45459.0,9.0
13475,2014.0,2,74589.0,7.0
33375,2017.0,2,189740.0,4.0
3995,2001.0,2,165000.0,20.0
6995,2005.0,2,109715.0,16.0
7950,2011.0,2,120125.0,10.0
5000,2004.0,3,125000.0,17.0
15500,2015.0,3,61000.0,6.0
7950,2011.0,2,91000.0,10.0
5995,2004.0,2,212000.0,17.0
22000,2008.0,4,13848.0,13.0
5000,1988.0,2,26000.0,33.0
8900,1992.0,4,68000.0,29.0
7950,2006.0,2,126000.0,15.0
9950,2015.0,3,57000.0,6.0
6950,2010.0,3,125495.0,11.0
4950,2008.0,3,204355.0,13.0
6500,2010.0,3,186000.0,11.0
9995,2014.0,3,131500.0,7.0
8995,2008.0,3,102000.0,13.0
23426,2014.0,3,31000.0,7.0
16500,2016.0,2,43655.0,5.0
12987,1985.0,2,31151.0,36.0
17485,2015.0,2,142505.0,6.0
9487,2008.0,2,192600.0,13.0
9985,2014.0,2,132245.0,7.0
15285,2011.0,2,141750.0,10.0
11125,2014.0,2,51534.0,7.0
11850,2016.0,4,30323.0,5.0
5800,2006.0,3,202189.0,15.0
11900,2005.0,2,103590.0,16.0
14500,2016.0,3,77000.0,5.0
10895,2012.0,3,205885.0,9.0
8600,2014.0,3,122432.0,7.0
11700,2008.0,2,131000.0,13.0
15800,2005.0,2,196250.0,16.0
44000,2020.0,3,1987.0,1.0
23900,2018.0,2,94750.0,3.0
29900,2010.0,4,63350.0,11.0
15900,2011.0,2,122600.0,10.0
10700,2008.0,3,140160.0,13.0
4500,2007.0,3,182365.0,14.0
16900,2011.0,2,143600.0,10.0
15900,2015.0,3,86479.0,6.0
8900,2011.0,3,226985.0,10.0
7900,2011.0,3,205310.0,10.0
10900,2011.0,3,147995.0,10.0
8000,2009.0,3,150132.0,12.0
7800,2010.0,3,174353.0,11.0
6500,2014.0,3,107858.0,7.0
8500,2015.0,4,69900.0,6.0
9800,2011.0,3,127515.0,10.0
12500,1988.0,3,124500.0,33.0
6494,2010.0,3,123688.0,11.0
2700,2002.0,2,183457.0,19.0
6800,2005.0,2,200.0,16.0
25500,2015.0,3,66350.0,6.0
19000,2013.0,2,78800.0,8.0
6990,2007.0,2,192175.0,14.0
6950,2009.0,4,78180.0,12.0
10950,2011.0,3,100321.0,10.0
13990,2007.0,3,106300.0,14.0
8950,2016.0,3,53433.0,5.0
5500,2005.0,3,155592.0,16.0
7950,2016.0,3,84870.0,5.0
23995,2018.0,4,20082.0,3.0
26995,2017.0,4,40564.0,4.0
26995,2020.0,4,35072.0,1.0
30495,2018.0,4,30972.0,3.0
30995,2018.0,4,28812.0,3.0
26995,2018.0,4,32432.0,3.0
9998,2016.0,3,104814.0,5.0
11998,2014.0,3,136058.0,7.0
10998,2016.0,3,122950.0,5.0
10998,2012.0,3,99866.0,9.0
12998,2017.0,3,106749.0,4.0
44870,2014.0,3,79720.0,7.0
10500,2013.0,3,34383.0,8.0
11499,2013.0,3,54918.0,8.0
28500,2017.0,3,80200.0,4.0
26500,2016.0,3,95200.0,5.0
3900,2002.0,2,171814.0,19.0
5300,2001.0,2,190000.0,20.0
17495,2014.0,3,51384.0,7.0
2500,2007.0,0,107900.0,14.0
20995,2015.0,3,67161.0,6.0
6900,2010.0,3,150201.0,11.0
12900,2017.0,3,50230.0,4.0
12690,2014.0,3,82010.0,7.0
5900,2005.0,2,172010.0,16.0
12490,2014.0,3,101205.0,7.0
50,2021.0,4,4365.0,0.0
26995,2013.0,3,70460.0,8.0
6895,2011.0,3,125123.0,10.0
6495,2012.0,3,86840.0,9.0
4795,2004.0,3,179435.0,17.0
6995,2015.0,3,109217.0,6.0
6500,2013.0,3,140988.0,8.0
14350,1971.0,2,65000.0,50.0
9500,2002.0,2,167000.0,19.0
2700,1997.0,2,180917.0,24.0
6750,2005.0,3,132000.0,16.0
6750,2013.0,4,136000.0,8.0
14995,2016.0,3,103530.0,5.0
44800,2019.0,4,7400.0,2.0
3800,2005.0,2,179937.0,16.0
19999,2010.0,3,67777.0,11.0
69000,2021.0,4,5400.0,0.0
6750,2014.0,3,71000.0,7.0
14995,2014.0,4,117895.0,7.0
14995,2010.0,4,66908.0,11.0
6000,2008.0,3,132632.0,13.0
5990,2012.0,3,88806.0,9.0
5990,2013.0,2,52140.0,8.0
5750,2001.0,3,91100.0,20.0
21870,2004.0,3,103123.0,17.0
38870,2015.0,3,48733.0,6.0
47988,2016.0,3,58887.0,5.0
16995,2011.0,3,55123.0,10.0
6200,2008.0,3,129000.0,13.0
6200,2009.0,3,63000.0,12.0
9500,2012.0,3,84000.0,9.0
9950,2013.0,4,122000.0,8.0
8950,2007.0,4,130000.0,14.0
4250,2004.0,4,147000.0,17.0
5450,2005.0,4,154000.0,16.0
8850,2012.0,4,92000.0,9.0
12500,2016.0,4,108000.0,5.0
7950,2012.0,4,99000.0,9.0
7199,2009.0,3,128291.0,12.0
4900,2008.0,2,163469.0,13.0
8900,2011.0,3,142049.0,10.0
9800,2007.0,2,156000.0,14.0
24990,2017.0,2,70222.0,4.0
7950,2006.0,3,79875.0,15.0
9850,2013.0,3,83543.0,8.0
4250,2009.0,3,102515.0,12.0
14995,1999.0,3,137000.0,22.0
6800,2006.0,2,181000.0,15.0
4195,2006.0,3,156761.0,15.0
9495,2012.0,3,95670.0,9.0
7495,2015.0,3,65824.0,6.0
6995,2008.0,3,153951.0,13.0
6900,2012.0,3,93000.0,9.0
5900,2012.0,3,114000.0,9.0
6200,2010.0,3,123000.0,11.0
33995,2020.0,4,10969.0,1.0
26995,2018.0,4,33349.0,3.0
7200,2008.0,3,103000.0,13.0
5500,2009.0,3,148000.0,12.0
6500,2010.0,3,112000.0,11.0
6900,2006.0,3,154000.0,15.0
3200,2006.0,2,97076.0,15.0
4900,2007.0,2,177808.0,14.0
13900,2008.0,3,187730.0,13.0
23500,2016.0,4,37100.0,5.0
29998,2013.0,3,77520.0,8.0
19650,2005.0,3,88942.0,16.0
19995,2013.0,4,55722.0,8.0
7295,2008.0,3,100481.0,13.0
26986,2018.0,4,76846.0,3.0
34995,2019.0,4,23797.0,2.0
26995,2019.0,4,40462.0,2.0
33995,2019.0,4,20052.0,2.0
9495,2012.0,3,199777.0,9.0
10495,2008.0,3,232433.0,13.0
9000,2008.0,3,122000.0,13.0
3995,2004.0,2,61145.0,17.0
30000,1985.0,3,133706.0,36.0
9200,2012.0,3,98000.0,9.0
6000,2003.0,3,157000.0,18.0
7900,2009.0,3,98000.0,12.0
6200,2008.0,3,105000.0,13.0
8900,2012.0,3,82000.0,9.0
12500,1978.0,2,11823.0,43.0
2999,1995.0,3,218000.0,26.0
22600,2013.0,3,70409.0,8.0
39750,2013.0,3,62823.0,8.0
38750,2014.0,3,54922.0,7.0
7900,2009.0,3,138000.0,12.0
1,1950.0,3,31000.0,71.0
9950,2013.0,2,132800.0,8.0
9100,2008.0,3,89800.0,13.0
10900,2008.0,3,114451.0,13.0
7900,2007.0,3,114000.0,14.0
9500,2009.0,3,110000.0,12.0
6200,2007.0,3,101000.0,14.0
5900,2010.0,3,121000.0,11.0
5900,2009.0,3,138000.0,12.0
6300,2015.0,3,121000.0,6.0
5200,2009.0,3,124000.0,12.0
6400,2013.0,3,91000.0,8.0
6950,2009.0,3,145499.0,12.0
5450,2002.0,3,177412.0,19.0
7950,2008.0,3,134512.0,13.0
6950,2012.0,3,131581.0,9.0
24950,2015.0,3,93450.0,6.0
6250,2012.0,3,129871.0,9.0
27990,2018.0,3,34251.0,3.0
25990,2016.0,3,45231.0,5.0
20000,2020.0,4,27693.0,1.0
20997,2016.0,3,64681.0,5.0
17500,2017.0,2,37423.0,4.0
24997,2013.0,3,50444.0,8.0
5900,2007.0,3,202940.0,14.0
82500,2020.0,4,8948.0,1.0
6999,2007.0,2,191178.0,14.0
14999,2011.0,3,175378.0,10.0
8500,2004.0,2,171609.0,17.0
42998,2016.0,3,52223.0,5.0
17998,2013.0,3,97420.0,8.0
17995,2011.0,3,92984.0,10.0
17998,2012.0,3,109150.0,9.0
32870,2011.0,3,55922.0,10.0
20990,2013.0,2,26563.0,8.0
37590,2019.0,2,56362.0,2.0
2200,2008.0,2,125000.0,13.0
3000,2004.0,2,175000.0,17.0
2500,2011.0,2,150000.0,10.0
3500,1997.0,2,100000.0,24.0
2000,1999.0,2,210000.0,22.0
2500,1997.0,2,196000.0,24.0
3500,2004.0,2,175000.0,17.0
2500,2009.0,2,150000.0,12.0
3500,1990.0,2,42000.0,31.0
2700,2005.0,2,202071.0,16.0
